水泥品种,水泥强度,粉煤灰种类-依据地区,混凝土级配,水灰比,水泥用量（kg/m3）,粉煤灰掺量（%）,砂率,减水剂种类,减水剂掺量（%）,引气剂种类,引气剂掺量（%）,混凝土温度,R28（已整合）
3,42.5,15,3,0.45,174,44,28,10,0.6,2,0.7,11,37
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.1,9,37
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.1,8,37
3,42.5,15,2,0.45,226,97,43,3,0.6,1,1,14,37
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1.3,13,37
3,42.5,15,2,0.43,273,68,44,5,0.8,1,0.8,15,37
3,42.5,17,2,0.45,215,54,33,4,0.6,1,2,11,37
3,42.5,15,2,0.41,244,61,32,10,0.6,1,1.3,18,37
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.5,14,37
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.9,14,37
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.5,8,37
3,42.5,18,2,0.45,222,56,33,4,0.6,1,1.4,16,37
3,42.5,18,2,0.45,240,60,35,10,0.6,1,1.3,19,37
3,42.5,18,2,0.45,222,56,33,10,0.6,1,1.4,7,37
1,42.5,18,2,0.45,203,51,34,5,0.8,1,2.5,10,37
3,42.5,15,2,0.45,240,60,43,5,0.8,1,1.4,6,37
3,42.5,15,2,0.41,261,65,34,10,0.6,1,1.5,16,37
3,42.5,15,2,0.45,240,60,43,5,0.8,1,1.1,14,37
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,7,37
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.4,6,37
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,18,37
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.8,14,37
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,7,37
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.4,15,37
3,42.5,15,2,0.45,217,72,33,5,0.8,1,1.4,16,37
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,15,37
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,7,37
3,42.5,17,2,0.45,222,56,33,10,0.6,1,1.4,7,37
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,9,37
3,42.5,17,3,0.45,181,45,28,10,0.6,1,1.4,13,37
3,42.5,17,2,0.41,248,83,42,5,0.8,1,1,14,37
3,52.5,14,3,0.45,172,25,29,10,0.6,2,0.6,8.3,37.1
3,52.5,18,2,0.45,210,52,34,10,0.6,2,0.6,13,37.1
3,52.5,18,2,0.45,258,64,45,7,0.6,2,0.1,11,37.1
3,52.5,7,3,0.45,181,45,30,10,0.7,2,0.5,9,37.1
3,52.5,7,2,0.45,226,56,36,10,0.7,2,0.5,18,37.1
3,52.5,15,3,0.45,181,45,28,10,0.6,2,0.6,10,37.1
3,52.5,15,3,0.45,156,67,27,10,0.6,1,1.2,14,37.1
3,42.5,18,4,0.45,156,39,25,4,0.6,1,3.3,13.5,37.1
3,42.5,15,3,0.45,174,44,28,10,0.6,1,3,8,37.1
3,42.5,15,2,0.45,258,64,43,3,0.6,2,0.6,15,37.1
3,42.5,15,3,0.45,180,44,27,10,0.6,2,0.6,5,37.1
3,42.5,15,3,0.45,174,44,28,10,0.6,2,0.7,7,37.1
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1,13,37.1
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1,9,37.1
3,42.5,18,3,0.48,158,40,30,4,0.7,1,1.5,12,37.1
3,42.5,15,2,0.45,252,63,43,3,0.6,1,0.8,14,37.1
3,42.5,18,2,0.45,215,54,33,4,0.6,1,2,11,37.1
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.4,10,37.1
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.5,7,37.1
3,42.5,15,2,0.45,222,56,33,10,0.6,1,1.4,14,37.1
3,42.5,15,2,0.41,236,59,32,10,0.6,1,1.3,8.5,37.1
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.5,16,37.1
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.5,12.5,37.1
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.4,13,37.1
3,42.5,18,2,0.45,240,60,43,5,0.8,1,0.7,4,37.1
3,42.5,18,2,0.41,254,63,33,10,0.6,1,1.3,8,37.1
3,42.5,18,2,0.45,222,56,33,10,0.6,1,1.5,12,37.1
1,42.5,15,3,0.45,181,45,28,10,0.6,1,1.7,7,37.1
1,42.5,15,3,0.45,188,47,28,10,0.6,1,2,7,37.1
3,42.5,15,2,0.45,240,60,35,10,0.6,1,1.8,14,37.1
3,42.5,15,2,0.45,240,60,43,5,0.8,1,1,6,37.1
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.8,7,37.1
3,42.5,15,3,0.45,188,47,28,10,0.6,1,1.4,16,37.1
3,42.5,15,2,0.45,210,90,43,5,0.8,1,0.8,17,37.1
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,9,37.1
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,7,37.1
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,7,37.1
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,12,37.1
3,42.5,17,2,0.45,240,60,35,5,0.6,3,1,28,37.1
3,52.5,14,3,0.45,178,20,31,10,0.6,2,0.8,7.2,37.2
3,52.5,13,3,0.45,162,25,31,10,0.7,2,0.7,7.2,37.2
3,52.5,16,2,0.38,255,64,35,10,0.6,2,0.5,6.2,37.2
3,52.5,18,3,0.45,196,49,33,10,0.6,2,0.8,11.2,37.2
3,52.5,18,4,0.45,160,40,25,10,0.5,2,0.8,11.5,37.2
3,52.5,17,3,0.45,171,43,29,10,0.6,2,0.6,18.1,37.2
3,52.5,16,3,0.45,183,46,29,10,0.6,2,0.7,7.1,37.2
3,52.5,15,2,0.45,217,54,34,10,0.6,1,1.4,13.5,37.2
3,52.5,15,2,0.45,215,54,33,10,0.6,1,1.4,10,37.2
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1.6,5,37.2
3,42.5,15,2,0.45,236,59,33,10,0.6,1,3.5,10,37.2
3,42.5,15,2,0.45,222,56,33,10,0.6,2,0.6,14,37.2
3,42.5,15,3,0.45,188,47,28,10,0.6,1,1.1,11,37.2
3,42.5,15,2,0.45,229,57,33,10,0.6,1,1,10,37.2
3,42.5,15,2,0.45,226,97,43,3,0.6,1,1,11,37.2
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.3,11,37.2
3,42.5,18,2,0.45,231,58,33,4,0.6,1,0.7,18,37.2
1,42.5,15,2,0.43,241,80,43,5,0.8,1,0.8,7,37.2
3,42.5,15,2,0.41,236,59,32,10,0.6,1,1.1,9,37.2
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.4,14,37.2
3,42.5,18,3,0.45,181,45,28,4,0.6,1,1.5,17,37.2
3,42.5,18,2,0.45,245,61,43,5,0.8,1,0.6,16,37.2
1,42.5,15,2,0.41,263,66,32,5,0.8,1,1.3,12.5,37.2
3,42.5,15,1,0.45,263,66,44,5,0.8,1,0.8,16,37.2
1,42.5,18,2,0.45,245,61,43,5,0.8,1,1.4,7,37.2
3,42.5,15,2,0.45,231,58,34,10,0.6,1,1.4,6,37.2
1,42.5,15,1,0.41,298,75,40,5,0.8,1,1,8,37.2
1,42.5,15,2,0.45,222,56,33,10,0.6,1,1.4,7,37.2
3,42.5,15,2,0.45,231,58,34,10,0.6,1,1.7,9,37.2
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,6.8,37.2
3,42.5,15,2,0.45,245,61,43,5,0.8,1,1.4,6,37.2
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,13,37.2
3,42.5,15,2,0.45,245,61,43,5,0.8,1,1.1,20,37.2
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,17,37.2
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,8,37.2
3,42.5,15,2,0.41,248,83,42,5,0.8,1,0.8,8,37.2
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,10,37.2
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,14,37.2
3,42.5,17,2,0.45,222,56,33,10,0.6,1,1.4,7,37.2
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,9,37.2
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,9,37.2
3,42.5,17,2,0.45,225,75,43,5,0.8,1,1.2,9,37.2
3,52.5,17,3,0.45,176,44,31,10,0.6,2,0.8,5.5,37.3
3,52.5,7,3,0.45,152,65,30,10,0.7,2,0.75,16.6,37.3
3,52.5,7,2,0.45,213,53,36,10,0.7,2,0.7,8.8,37.3
3,52.5,7,3,0.45,178,44,30,10,0.7,2,0.7,5.6,37.3
3,52.5,17,2,0.45,244,61,42,3,0.6,2,0.6,9.2,37.3
3,52.5,7,3,0.45,178,44,30,10,0.7,2,0.7,18,37.3
3,52.5,15,3,0.45,181,45,30,10,0.7,2,0.5,7,37.3
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.1,8,37.3
3,42.5,15,2,0.43,273,68,44,3,0.8,1,0.8,15,37.3
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.6,14,37.3
3,42.5,15,2,0.45,252,63,43,3,0.6,1,0.8,7,37.3
3,42.5,18,2,0.45,231,58,33,4,0.6,1,2.5,13,37.3
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1.2,12,37.3
3,42.5,18,3,0.48,146,63,30,10,0.6,1,1.5,12,37.3
3,42.5,18,3,0.45,181,45,28,4,0.6,1,1.5,16,37.3
3,42.5,18,3,0.48,140,60,30,4,0.6,1,1.5,15,37.3
3,42.5,18,3,0.45,181,45,28,10,0.6,1,1.5,10,37.3
3,42.5,18,3,0.45,181,45,28,10,0.6,1,1.5,10.5,37.3
1,42.5,18,2,0.45,240,60,43,5,0.8,1,1.6,6,37.3
1,42.5,15,2,0.41,263,66,32,5,0.8,1,1.3,7,37.3
3,42.5,15,3,0.4,190,48,28,5,0.8,1,1.6,10,37.3
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,9,37.3
3,52.5,13,3,0.5,166,20,30,10,0.6,2,0.75,11.3,37.4
3,52.5,13,3,0.45,174,20,31,10,0.6,2,0.8,10,37.4
3,52.5,17,3,0.45,160,53,29,10,0.7,2,0.7,12,37.4
3,52.5,3,3,0.45,183,46,30,10,0.7,2,0.7,5.7,37.4
3,52.5,15,3,0.45,174,44,28,10,0.6,1,1.4,12,37.4
3,42.5,15,2,0.45,236,59,33,10,0.6,1,1.6,11.5,37.4
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1.4,8,37.4
3,42.5,15,2,0.45,222,56,33,10,0.6,2,0.6,14,37.4
3,42.5,15,3,0.45,174,44,28,10,0.6,2,0.6,3,37.4
3,42.5,15,2,0.45,222,56,33,10,0.6,2,0.5,12,37.4
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.1,10,37.4
3,42.5,17,3,0.45,181,45,28,4,0.6,1,3,11,37.4
3,42.5,15,2,0.4,290,73,42,5,0.6,1,0.8,12,37.4
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.5,12,37.4
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.5,12,37.4
3,42.5,18,2,0.41,244,61,32,10,0.6,1,1.3,13,37.4
3,42.5,18,2,0.45,222,56,33,10,0.6,1,1.3,10,37.4
3,42.5,18,2,0.45,215,92,44,5,0.8,1,0.7,13,37.4
3,42.5,18,2,0.45,240,60,43,5,0.8,1,1.1,10,37.4
1,42.5,18,3,0.45,167,42,29,5,0.8,1,2.4,6,37.4
3,42.5,15,2,0.41,244,61,32,10,0.6,1,1.8,16,37.4
3,42.5,15,2,0.45,222,56,33,10,0.6,1,2.4,4,37.4
3,42.5,15,1,0.45,267,67,40,10,0.6,1,1,15,37.4
1,42.5,15,2,0.41,263,66,32,5,0.8,1,1.3,7,37.4
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.8,12,37.4
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,14,37.4
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,13,37.4
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.4,9,37.4
3,42.5,17,2,0.45,222,56,33,10,0.6,1,1.4,9,37.4
3,42.5,17,2,0.45,222,56,33,10,0.6,1,1.4,8.6,37.4
3,42.5,17,2,0.41,265,66,42,5,0.8,1,0.8,8,37.4
3,52.5,4,3,0.45,152,65,30,10,0.7,2,0.75,12,37.5
3,52.5,7,3,0.45,183,46,30,10,0.7,2,0.7,8.7,37.5
3,52.5,3,3,0.45,181,45,30,10,0.7,2,0.5,3,37.5
3,52.5,15,3,0.45,174,44,28,10,0.6,1,1.4,10,37.5
3,52.5,15,2,0.45,236,59,33,10,0.6,1,3.5,16,37.5
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1.4,4.5,37.5
3,42.5,17,2,0.45,215,54,33,4,0.6,1,2.5,6.5,37.5
3,42.5,18,3,0.45,174,44,28,4,0.6,1,3.8,7,37.5
3,42.5,15,1,0.4,350,88,51,6,0.5,2,0.2,10,37.5
3,42.5,15,3,0.45,181,45,28,10,0.6,2,0.6,10,37.5
3,42.5,18,1,0.41,273,68,37,4,0.6,1,0.9,18,37.5
3,42.5,18,2,0.41,254,63,33,10,0.6,1,1.3,8.5,37.5
1,42.5,18,3,0.45,167,42,29,5,0.8,1,2.1,5,37.5
3,42.5,18,2,0.45,215,54,33,10,0.6,1,1.5,12,37.5
1,42.5,15,3,0.45,188,47,28,10,0.6,1,2,8,37.5
1,42.5,15,1,0.45,258,64,39,10,0.6,1,1.5,7,37.5
1,42.5,15,1,0.45,258,64,39,10,0.6,1,1.3,7,37.5
3,42.5,15,2,0.45,222,56,33,10,0.6,1,1.9,3,37.5
3,42.5,15,2,0.45,230,77,43,5,0.8,1,2.2,7.5,37.5
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,14,37.5
1,42.5,15,2,0.45,213,71,36,5,0.8,1,1.3,11,37.5
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.8,5,37.5
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.4,11,37.5
3,42.5,15,3,0.4,190,48,28,5,0.8,1,2.3,6,37.5
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,10,37.5
3,42.5,15,2,0.45,222,56,33,10,0.6,1,1.4,6,37.5
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,8,37.5
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.8,7,37.5
3,42.5,15,2,0.41,265,66,43,5,0.8,1,0.4,14,37.5
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.4,12,37.5
3,42.5,17,3,0.45,181,45,28,10,0.6,1,1.4,7,37.5
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,7,37.5
3,42.5,17,2,0.41,254,63,33,10,0.6,1,1.2,15,37.5
3,42.5,15,2,0.45,222,56,33,10,0.6,1,1.4,12,37.5
3,52.5,14,3,0.45,178,20,31,10,0.6,2,0.8,6.5,37.6
3,52.5,1,2,0.45,224,56,37,10,0.5,2,0.7,6.8,37.6
3,52.5,2,3,0.45,196,49,33,7,0.6,2,0.8,9.2,37.6
3,52.5,7,3,0.45,183,46,30,10,0.7,2,0.7,11.3,37.6
3,52.5,3,2,0.45,222,56,35,10,0.7,2,0.5,10.1,37.6
3,52.5,17,2,0.45,219,55,35,10,0.7,2,0.5,8.5,37.6
3,52.5,17,3,0.45,174,44,28,10,0.6,2,0.5,5.3,37.6
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1.5,4.5,37.6
3,42.5,15,3,0.45,174,44,28,10,0.6,1,1.4,11,37.6
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1.4,7,37.6
3,42.5,15,3,0.45,174,44,28,10,0.6,2,0.7,9,37.6
3,42.5,17,2,0.37,249,62,33,4,0.6,1,3,7,37.6
3,42.5,15,3,0.45,188,47,28,10,0.6,2,0.7,10,37.6
1,42.5,18,2,0.43,241,80,43,5,0.8,1,0.5,7,37.6
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,14,37.6
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.5,16,37.6
3,42.5,18,3,0.45,181,45,28,10,0.6,1,1.5,10,37.6
1,42.5,15,2,0.45,245,61,43,5,0.8,1,1.2,15,37.6
3,42.5,15,2,0.41,261,65,34,10,0.6,1,1.8,16,37.6
3,42.5,15,2,0.33,301,75,33,5,0.8,1,1.6,8,37.6
1,42.5,15,2,0.41,263,66,32,5,0.8,1,1,10.5,37.6
1,42.5,15,2,0.41,263,66,32,5,0.8,1,1.3,10.7,37.6
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1.9,9.5,37.6
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.8,4,37.6
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.8,12,37.6
3,42.5,15,2,0.41,265,66,42,5,0.8,1,0.8,9,37.6
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,13,37.6
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,7,37.6
3,42.5,15,2,0.43,279,93,49,6,0.6,1,0.6,9,37.6
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,7,37.6
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,9,37.6
3,42.5,17,2,0.41,271,68,42,5,0.8,1,1.2,11,37.6
3,42.5,17,2,0.41,275,69,43,5,0.8,3,0.6,26,37.6
3,52.5,13,3,0.45,178,20,31,10,0.6,2,0.6,7.6,37.7
3,52.5,13,2,0.38,255,64,36,10,0.6,2,0.65,12,37.7
3,52.5,17,1,0.45,240,60,39,10,0.6,2,0.5,15,37.7
3,52.5,3,2,0.45,219,55,36,10,0.6,2,0.7,12.2,37.7
3,52.5,18,2,0.45,210,52,34,10,0.6,2,0.6,13.1,37.7
3,52.5,18,3,0.45,171,43,29,10,0.6,2,0.6,12.9,37.7
3,52.5,17,3,0.45,159,68,30,10,0.5,2,0.95,17.8,37.7
3,52.5,16,3,0.45,190,48,29,10,0.6,2,0.8,10,37.7
3,42.5,15,3,0.45,174,44,28,10,0.6,1,1.6,7.5,37.7
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1.5,10,37.7
3,42.5,15,3,0.45,174,44,28,10,0.6,2,0.7,10,37.7
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.1,13,37.7
3,42.5,15,3,0.45,174,44,28,10,0.6,1,1.1,9,37.7
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.3,13,37.7
3,42.5,18,2,0.45,215,54,33,4,0.6,1,1.5,14,37.7
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.4,13,37.7
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.3,13,37.7
3,42.5,5,2,0.45,229,57,33,4,0.6,1,2.5,11,37.7
3,42.5,15,2,0.41,244,61,32,10,0.6,1,1.2,13.5,37.7
3,42.5,15,2,0.45,185,47,33,10,0.6,1,1.8,12,37.7
3,42.5,15,2,0.45,240,60,43,5,0.8,1,1,10,37.7
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.6,7,37.7
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.4,16,37.7
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.4,16,37.7
3,42.5,17,2,0.43,279,93,48,6,0.6,1,0.6,7,37.7
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,15,37.7
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,8,37.7
3,42.5,15,2,0.41,294,74,44,5,0.8,1,1.2,9,37.7
3,42.5,15,2,0.43,316,35,35,0,0,1,1.5,9,37.7
3,52.5,14,3,0.45,185,20,29,10,0.6,2,0.9,6.8,37.8
3,52.5,17,3,0.45,176,44,31,10,0.6,2,0.8,6.5,37.8
3,52.5,11,3,0.45,174,44,28,2,0.6,2,0.5,13.2,37.8
3,52.5,18,3,0.45,174,44,28,10,0.6,2,0.6,4.7,37.8
3,52.5,17,3,0.45,183,46,30,10,0.5,2,0.8,13.8,37.8
3,52.5,17,3,0.45,183,46,30,10,0.5,2,0.8,9,37.8
3,52.5,7,1,0.45,247,62,40,10,0.7,2,0.5,11.4,37.8
3,42.5,15,3,0.45,174,44,28,10,0.6,1,1.5,6,37.8
3,42.5,15,3,0.45,174,44,28,10,0.6,1,1.4,8,37.8
3,42.5,15,2,0.45,222,56,33,10,0.6,2,0.7,9.5,37.8
3,42.5,15,3,0.45,174,44,28,10,0.6,2,0.6,7,37.8
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.1,9.5,37.8
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.5,10,37.8
3,42.5,15,3,0.45,188,47,28,10,0.6,1,1.2,11,37.8
3,42.5,15,1,0.41,273,68,37,10,0.6,1,0.8,18,37.8
3,42.5,15,2,0.45,245,61,43,5,0.8,1,1.3,16,37.8
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.3,10.5,37.8
3,42.5,15,2,0.45,236,59,33,10,0.6,1,1.1,12.5,37.8
3,42.5,18,2,0.45,203,51,34,10,0.6,1,1.4,13,37.8
3,42.5,18,2,0.45,215,54,33,4,0.6,1,1.4,13,37.8
3,42.5,18,3,0.45,181,45,28,10,0.6,1,1.5,6,37.8
3,42.5,18,2,0.48,174,74,35,10,0.6,1,1.5,13,37.8
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1.4,15,37.8
1,42.5,15,3,0.45,180,60,30,5,0.8,1,2.6,7,37.8
3,42.5,15,2,0.48,230,58,44,5,0.8,1,1.5,14,37.8
1,42.5,15,2,0.45,213,71,36,5,0.8,1,1.9,16,37.8
3,42.5,15,2,0.41,265,66,42,10,0.8,1,0.8,7,37.8
3,42.5,15,2,0.45,245,61,43,5,0.8,1,0.8,7,37.8
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,12,37.8
3,42.5,15,2,0.45,209,69,33,5,0.8,1,1.4,7,37.8
3,42.5,17,2,0.41,244,61,32,10,0.6,1,1.4,9,37.8
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.5,9,37.8
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,9,37.8
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,22,37.8
3,42.5,15,2,0.45,225,75,43,5,0.8,1,1.2,14,37.8
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,11,37.8
3,42.5,17,2,0.45,210,90,43,5,0.8,1,0.8,14,37.8
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,10,37.8
3,42.5,17,2,0.41,279,68,42,5,0.8,1,0.4,11,37.8
3,52.5,13,3,0.45,162,25,31,10,0.7,2,0.7,12,37.9
3,52.5,13,3,0.45,183,46,31,10,0.6,2,0.7,14.7,37.9
3,52.5,17,2,0.45,217,54,34,10,0.6,2,0.5,17.1,37.9
3,52.5,11,2,0.45,208,52,35,2,0.6,2,1,10,37.9
3,52.5,16,2,0.45,244,61,42,3,0.6,2,0.6,12.7,37.9
3,52.5,16,3,0.45,183,46,29,10,0.6,2,0.8,11.7,37.9
3,52.5,3,2,0.45,258,64,43,3,0.7,2,0.7,5,37.9
3,52.5,3,2,0.45,217,54,35,10,0.7,2,0.5,12,37.9
3,52.5,17,2,0.45,213,53,35,10,0.6,1,2.5,10,37.9
3,52.5,15,3,0.45,174,44,28,10,0.6,1,1.4,11,37.9
3,52.5,15,2,0.45,222,56,33,10,0.6,1,1.4,15,37.9
3,42.5,15,3,0.45,174,44,28,10,0.6,1,1.4,15,37.9
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.1,9,37.9
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1,10,37.9
3,42.5,15,3,0.45,174,44,28,10,0.6,1,1.1,10,37.9
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1,15.5,37.9
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1.2,14,37.9
3,42.5,15,1,0.45,249,62,38,10,0.6,1,1,16,37.9
3,42.5,17,2,0.41,236,59,32,10,0.6,1,1.2,13,37.9
3,42.5,18,2,0.45,215,54,33,10,0.6,1,1.3,12,37.9
3,42.5,18,2,0.45,215,54,33,10,0.6,1,1.3,10,37.9
3,42.5,18,3,0.45,181,45,28,10,0.6,1,1.5,12,37.9
3,42.5,18,2,0.45,245,61,43,5,0.8,1,0.5,13,37.9
3,42.5,18,3,0.48,146,63,30,10,0.6,1,1.5,15,37.9
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.6,8,37.9
3,42.5,15,2,0.45,215,92,44,5,0.8,1,1.3,16,37.9
3,42.5,15,2,0.45,225,75,43,5,0.8,1,2.5,7,37.9
3,42.5,15,3,0.45,169,57,28,5,0.8,1,1.4,19,37.9
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,18,37.9
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,14,37.9
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.3,9,37.9
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,14,37.9
3,42.5,15,2,0.41,265,66,42,5,0.8,1,1.9,11,37.9
3,42.5,17,2,0.45,240,60,43,5,0.8,3,0.6,13,37.9
3,42.5,17,2,0.41,271,68,42,5,0.8,3,0.6,14,37.9
3,52.5,13,3,0.5,166,20,30,10,0.6,2,0.75,12,38
3,52.5,17,2,0.45,198,66,34,10,0.7,2,0.5,9.5,38
3,52.5,17,2,0.45,198,66,34,10,0.7,2,0.5,16,38
3,52.5,3,1,0.45,245,61,41,10,0.7,2,0.7,17,38
3,52.5,17,2,0.45,208,52,35,10,0.6,2,0.8,9.8,38
3,52.5,16,3,0.45,183,46,29,10,0.6,2,0.8,11.9,38
3,52.5,3,2,0.45,258,64,43,3,0.7,2,1,10,38
3,52.5,15,3,0.45,181,45,28,10,0.6,1,1.4,11,38
3,42.5,15,3,0.45,174,44,28,10,0.6,1,1.4,7,38
3,42.5,15,3,0.45,174,44,28,10,0.6,2,0.7,12,38
3,42.5,15,2,0.45,222,56,33,10,0.6,2,0.55,10,38
3,42.5,15,3,0.45,181,45,28,10,0.6,1,1.4,12,38
3,42.5,17,3,0.45,174,44,28,4,0.6,1,2.5,7,38
3,42.5,15,3,0.41,199,50,27,10,0.6,1,1.4,13,38
3,42.5,15,2,0.45,236,59,33,10,0.6,1,1.2,9,38
3,42.5,15,2,0.45,215,54,33,10,0.6,1,1.3,12,38
3,42.5,15,2,0.45,222,56,33,10,0.6,1,1.4,15,38
3,42.5,18,3,0.45,181,45,28,10,0.6,1,1.5,16,38
3,42.5,18,2,0.45,222,56,33,10,0.6,1,1.4,16,38
3,42.5,18,2,0.45,245,61,43,5,0.8,1,0.7,12,38
3,42.5,18,2,0.41,254,63,33,10,0.6,1,1.4,12,38
1,42.5,18,2,0.45,203,51,34,5,0.8,1,2.4,7,38
1,42.5,15,2,0.45,222,56,33,10,0.6,1,1.4,9,38
3,42.5,15,2,0.45,231,58,34,10,0.6,1,1.4,7,38
3,42.5,15,2,0.45,240,60,32,5,0.8,1,1,10,38
3,42.5,15,2,0.45,240,60,43,5,0.8,1,0.8,6,38
3,42.5,15,2,0.45,240,60,43,5,0.8,1,1,7,38
3,42.5,15,2,0.43,279,93,48,6,0.6,1,0.6,8,38
3,42.5,15,2,0.45,225,75,43,5,0.8,1,0.8,11,38
3,42.5,17,2,0.45,225,75,43,5,0.8,1,0.8,7,38
3,42.5,17,2,0.41,261,65,34,10,0.6,1,1.4,9,38
